name,from,address,square_metre,price,type,rooms_amount,link
"Vi har ledig 2 roms leilighet , sentralt beliggenhet:)",Privat,"SPAREBANKSGATEN 4 A, Bergen",40,7500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=148534144
"Ny, moderne leilighet i nyoppført hus til leie omgående.",Privat,"Sveavegen 50, Straume",40,9000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=291220833
Kjellerleilighet til leie,Privat,"Hillerenveien 120, Mathopen",60,14000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=121182272
"Velholdt leilighet .røykfri, ikke dyr.",Privat,"Sædalen/ca400 m fra Nattland skole, Bergen",75,12000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=300503215
Kronstad: Fullt møblert hageleilighet,Privat,"Kronstadveien 6, Bergen",45,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=101338073
Nydelig 3 roms på Fjellsiden - Utsikt og hage med gangavstand til sentrum,Privat,"Nystuveien 18, Bergen",80,16800,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=228929091
DAMSGÅRD - Lekker leilighet med to soverom   tv og internett inkl i leien    delvis møblert,Utleiemegleren Bergen,"Damsgårdsveien 105, Bergen",64,16500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308651191
Stor to-roms med sovealkove og soverom - fullt møblert,Privat,"Sophus Pihls gate 13, Bergen",54,13500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308638989
Total renovert 2-roms leilighet til leie på Paradis,Privat,"Rieber Mohnsveg 23B, Paradis",27,13300,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308640305
Rom i bofellesskap vurderes leid ut,Privat,"Fanavegen 81B, Rådal",73,5000,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308630198
Flott 2-roms leilighet i toppetasjene | Møblert| Vestvendt altan | Utsikt,Privat,"Sikthaugen10, Fyllingsdalen",49,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=306861444
Nordnes - Flott studioleilighet med sovealkove - TV/Internett og akonto oppvarming inkludert!,Utleiemegleren Bergen,"Strandgaten 203, Bergen",30,11000,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=308635700
Koselig hus til leige i naturskjønne omgivelser,Privat,"APALHAUGEN 32, Fjell",70,9000,Enebolig,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308613319
2 Roms leilighet for rolig person (ikke par),Privat,"DYRHAUGEN 35, Rådal",35,7500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=79840686
Rom sentralt på Laksevåg med alt inkludert,Privat,"Lille Damsgårdsvei 41, Laksevåg",17,5500,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=246866094
Rom til leie i bofellesskap med flott utsikt,Privat,"GRØNNLIEN 5 H, Bergen",11,5800,Rom i bofellesskap,5 soverom,
Super-sentral og trivelig leilighet rett ved Grieghallen,Hybel.no,"Sekkegaten 4, Bergen",25,13000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308613138
Helt ny leilighet til leie i Kronstad X,Privat,"Bjørnsonsgate 29, Bergen",36,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307933463
SE VIDEO | Svært fin 2-roms leilighet sentralt i Sentrum - toppleilighet,Bruviks Eiendommer AS,"Olav kyrresgate 36, Bergen",60,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308572034
Moderne 3 soveroms leilighet til leie på Kolltveit!,Sandland Holding AS,"Brurasteinane 5D, Kolltveit",67,14900,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308588705
Stort og fint rom sentralt i Bergen,Hybel.no,"Herman Foss' Gate 7, Bergen",10,6250,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308594403
Hybel,Privat,"Nattlandsveien 59, Bergen",13,6000,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=251773287
"Rom ledig i kollektiv,sentral beliggenhet",Privat,"Kringsjåveien 62, Laksevåg",146,5100,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308479205
Sentrum- Lys og trivelig 2-roms leilighet med god standard,Privat,"NEUMANNS GATE 14, Bergen",50,14000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=64354099
BERGEN SENTRUM- Sentral og pen leilighet i sentrum- Delvis møblert- Kabeltv og bredbånd inkludert,Privat,"STRANDGATEN 203, Bergen",25,12000,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=308303072
Fin leilighet til utleie,Privat,"Havnedalen 41, Ask",70,12000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308299487
SENTRUM/GÅGATEN | Videovisning mulig  Romslig leilighet med stor stue! 4 soverom og sentral beliggenhet.,Privat,"STRANDGATEN 90, Bergen",80,22700,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308521333
Flott nyoppusset 5-roms leilighet til leie sentralt på Landås,Privat,"JOACHIM LAMPES VEI 6, Bergen",96,24000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=229536283
Leilighet til leie,Privat,Ågotnes,60,8000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307888461
* Rom i bofellesskap midt i Bergen sentrum,Privat,"STRØMGATEN 28, Bergen",120,5900,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=302867794
NHH- rom til leie i kollektiv 3 rom,Privat,"JÆGERMYREN 13, Bergen",65,5000,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=294009238
Loftsleilighet sentralt på Florvåg til leie,Privat,"Svartedalsvegen 107, Florvåg",55,11000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308402997
"Nyoppusset leilighet for utleie. 14.500-, Strøm inkludet i leien",Privat,"Frydenbøveien 17, Laksevåg",25,0,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308384241
Sentral leilighet på Nordnes. Rolig område og balkong med utsikt over Bryggen,Privat,"C Sundtsgate 57, Bergen",60,18000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308366731
[VISNING fre 14.07 kl. 15.00! Fin 2-roms leilighet ledig i Sandviken],Privat,"FORMANNS VEI 29, Bergen",40,11500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308265351
Leiligheit til langtidsleige,Privat,"Øyjordsveien 86, Bergen",65,16000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=302725637
1 ROM I BOFELLSSKAP,Privat,"OSVEGEN 34D, Nesttun",8,4200,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=72241418
"Flere ledige Hybler i voksent kollektiv,  eget bad. (english text below)",Privat,"NYGÅRDSGATEN 2 A, Bergen",240,7000,Hybel,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308131532
"Leilighet til leie, sentralt i Åsane",Privat,Ulset,40,9000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=224291244
Lekker Familiebolig,Privat,"Flaggdalen 12, Strusshamn",128,19000,Tomannsbolig,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308281035
Familiebolig i rolige omgivelser,Privat,"Gaustad 36, Frekhaug",135,18000,Enebolig,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308191024
Pent rom i fellesskap i Sandviken,Privat,"Gjeble Pederssøns Gate 16A, Bergen",75,5700,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308275776
Ett ledig rom i hyggelig kollektiv - ALT INKLUDERT,Privat,"Gjøasvei 18, Bergen",12,6000,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308251873
Knarvik/3-roms leilighet ledig 1.aug,Privat,"Isdalstø, Isdalstø",1,9000,Hybel,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=50500131
2 roms Leilighet  på Søfteland,Privat,"SMOGET 25, Søfteland",45,8000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=284671076
"Ett rom igjen! 5,5kvm - Meget god standard! Nye vinduer, isolert, balansert ventilasjon, terrasse, vaskerom, 2 bad",Privat,"ØVRE KORSKIRKEALLMENNINGEN 6, Bergen",11,5500,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=278734308
HAGELEILIGHET MED FLOTT UTSIKT,Privat,"Øvre Sollien, Bergen",35,9500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=192394115
Rom i bofellesskap,Privat,"ROGAGATEN 26, Bergen",8,5250,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=303331765
Ny renovert leilighet med egen hage.,Privat,"Nordåsneset 82, Rådal",65,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=72297637
"Fin leilighet i rolige omgivelser i Sædalen, dyrevennlig",Privat,"Helldalslia 45, Bergen",60,11500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=95311839
Ett soverom ledig i en helt ny totalrenovert 6-roms leilighet til leie på Danmarksplass! Ubebodd til nå!,Privat,"SKRIVERGATEN 45, Bergen",10,5800,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308201299
"Rimelig 5-roms(4 soverom) leilighet til leie MIDT i Bergen sentrum, gåavstand til ALT!",Privat,"KONG OSCARS GATE 26 A, Bergen",85,20000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308200022
Flere rimelige soverom ledige i 5-manns kollektiv midt i sentrum!,Privat,"LILLE ØVREGATEN 27, Bergen",10,5200,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308198214
Danmarksplass -store 4 roms leilighet,Privat,"BØHMERGATEN 17, Bergen",105,18900,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=184836065
Flere store rom ledige i kollektiv rett ved UiB/BI! Se 3D-visning via link i annonsen!,Privat,"WELHAVENS GATE 52, Bergen",12,5800,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308167926
Moderne og romslig 4-roms (3 soverom) leilighet til leie rett ved NHH! Se 3D-visningen via link i annonsen!,Privat,"SØNDRE ØYJORDEN 49, Bergen",70,16500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308166370
Flere store soverom ledig i liten leilighet på flotte Skutevikstorget! Se 3D-visning via link i annonsen!,Privat,"SVERRESBORGGRENDEN 2, Bergen",12,5300,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308167254
Flere store rom ledige i kollektiv rett ved UiB/BI! Se 3D-visning via link i annonsen!,Privat,"WELHAVENS GATE 52, Bergen",12,5750,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308167579
Flere soverom ledige i kollektiv MIDT i Bergen sentrum!,Privat,"ØSTRE SKOSTREDET 12, Bergen",10,5450,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=303033254
Koselig 5-roms (4 soverom) leilighet ledig MIDT i Bergen sentrum! Se 3D-visning via link i annonsen.,Privat,"MARKEN 20, Bergen",90,21000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308158678
Koselig 5-roms (4 soverom) leilighet ledig MIDT i Bergen sentrum! Se 3D-visning via link i annonsen.,Privat,"MARKEN 8, Bergen",80,21000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=304108205
"Moderne, pen 5-roms (4 soverom) leilighet til leie på Danmarksplass! Se 3D-visning via link i annonsen!",Privat,"LØBERGSVEIEN 45, Bergen",65,24000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308157816
Flere store soverom til leie i stor leilighet på Danmarksplass! Se 3D-visning i annonsen!,Privat,"LØBERGSVEIEN 13, Bergen",12,5650,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=302284024
"Flere rom ledige i moderne og velholdt kollektiv, rett ved HVL! Se 3D-visning via link i annonsen!",Privat,"LAURA GUNDERSENS GATE 10, Bergen",12,5400,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=304109073
"Romslig, moderne 4-roms leilighet til leie rett ved HVL! Se 3D-visning via link i annonsen!",Privat,"IBSENS GATE 79, Bergen",55,17250,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=301681065
Flere rom ledige i moderne kollektiv rett ved HVL! Se 3D-visning via link i annonsen!,Privat,"IBSENS GATE 79, Bergen",10,4900,Rom i bofellesskap,10 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=301678075
"Flere rom ledige i moderne kollektiv midt i Bergen sentrum, 2 minutter unna UiB! Se 3D-visningen via link i annonsen!",Privat,"HANS HOLMBOES GATE 15 A, Bergen",10,5850,Rom i bofellesskap,9 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308156717
Flere store soverom ledige i moderne og pent kollektiv midt i sentrum!,Privat,"FOSSWINCKELS GATE 16, Bergen",11,6000,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=298252742
Flere store rom ledige i Bergens flotteste kollektiv! Se 3D-visning via link i annonsen!,Privat,"BRATTLIEN 26, Bergen",12,6500,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=302305001
Sjarmerende leilighet i sentrum,Privat,"Fosswinckels gate 57, Bergen",35,13000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308192955
"Sentralt beliggende leilighet i Bergen. Kort vei til NHH, busstopp, treningssenter, dagligvare mm.",Privat,"Nyhavnsbakken 5, Bergen",54,16000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308152399
2 roms Leilighet til leie,Privat,"Kollåsen 9, Ulset",60,11000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308178926
"Leilighet nært sentrum, delt med en annen",Privat,"31A St. Halvardsvei, Bergen",62,7000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307429801
Innflyttingsklar leilighet med 4 store soverom like ved Norges Handelshøyskole (NHH),Hybel.no,"Nyhavnsbakken 9, Bergen",85,22000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308163021
Romslig bergenshus midt i sentrum,Privat,"NEDRE DYNNERSMAUET 1, Bergen",101,30000,Enebolig,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=263504586
"SÆDALEN, leilighet, 57 kvm. UTLEID",Privat,"Sædalssvingene 82, Bergen",57,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=97935591
Rom i bofellesskap,Privat,"Frydenbølien 29, Bergen",10,4700,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=166237002
Bofellesskap  i sentrum -fullt møblert,Privat,"MARKEN 13, Bergen",10,4500,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=72297842
"MINDE – Lys leilighet med sentral beliggenhet – Kort vei til bybane og sykkelsti, Parkering inkl.",Utleiemegleren Bergen,"Elvebakken 1, Bergen",75,16500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308142160
Rom i hyggelig kollektiv,Privat,"Ibsens gate 99D, Bergen",92,5600,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=184162309
Flere nyoppussede leiligheter til leie i Sverre Hjetlands vei 1. Ledig 10.08. BILDER OPPDATERT!,Privat,"SVERRE HJETLANDS VEI 1, Laksevåg",30,10500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=259113981
Leilighet sentralt i Bergen ledig fra 15.08.2023,Husleie.No AS,"Furubakken 2, Bergen",38,14000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308007459
Toppleilighet til leie på Haukeland,Privat,"VESTHAGEN 59, Haukeland",60,13700,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308096181
Totalrenovert leilighet til leie på Haukeland,Privat,"Vesthagen 59, Haukeland",45,11600,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308092484
"Bjerknes plass, Landås. Nyere 3 roms leilighet med sentral beliggenhet.",Privat,"Vilhelm Bjerknes Vei 58 B, Bergen",70,15800,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=144008287
"Kalfaret / Årstad - Sentral, møblert og fullt utstyrt hybel, deler kjøkken og bad med 1",Privat,Bergen,18,5300,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=79682280
Ytre Sandviken - 3-roms - Gangavstand til NHH,Utleiemegleren Bergen,"Øyjordsveien 62, Bergen",55,12000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308085314
Koselig 2-roms leilighet nær bybane på Skjold,Privat,"Bjørnevegen 28, Rådal",51,11000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308076958
Moderne leilighet i rolige omgivelser og fantastisk utsikt,Privat,"JOHAN BERENTSENS VEI 71, Laksevåg",30,9500,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=156954871
SOLHEIMSVIKEN - Rom i kollektiv,Privat,"BØHMERGATEN 26, Bergen",97,6000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=230340810
Leilighet til leie,Privat,"Rekdalsveien 104, Straumsgrend",40,8500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=187475683
"Soverom i pen og moderne leilighet i Bergen sentrum nær Bryggen leies ut, nyoppusset 2023.",Privat,"ØVREGATEN 7, Bergen",50,7500,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308039105
"KORTTIDSLEIE: Stor, flott leilighet med fantastisk utsikt, 2 terasser og nærhet til alt -leies ut for sommeren",Privat,"OLAV RUSTIS GATE 9, Bergen",75,16000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308039631
Bolig til leie,Privat,"Øvre Fyllingsvei 102, Fyllingsdalen",150,25000,Enebolig,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=217896376
"Fin og lys leilighet med 5 soverom sentralt i Bergen. God standard, inkl hvitevarer",Hybel.no,"Lille Øvregaten 20C, Bergen",93,32200,Leilighet,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308025370
Leilighet sentralt i Knarvik,Privat,"LITLEVIKA 9, Isdalstø",50,8500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=262958834
"3-roms leilighet ved Gamle Bergen, delvis møblert",Privat,"Sandvikveien 168, Bergen",70,20000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=303081566
"VESTKANTEN - Bolig med to soverom, balkong og biloppstillingsplass ikke langt unna Vestkanten Storsenter.",Utleiemegleren Bergen,"Hetlevikåsen 7, Loddefjord",95,16000,Rekkehus,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308004891
"Rom i bofellesskap, Ortugrenden 17, Fyllingsdalen",Hybel.no,"Ortugrenden 17, Fyllingsdalen",90,15500,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308001878
SOLHEIM - 2 roms leilighet med terrasse!,Privat,"BLEKENBERG 53, Bergen",45,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=261557794
Nydelig 3 roms leilighet mid i sentrum av Bergens hus - internett og hvitevarer incl.,Privat,"Steinkjellerbakken 6a, Bergen",51,14900,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=280037959
"Completely furnished studio apartment 21m2. Centrum. Suitable for 1 adult. Private, no sharing",Privat,"Nikolaikirkeallmenningen 4, Bergen",21,8400,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=149351181
Fin leilighet på Skansen Bergen,Privat,"Henrik Wergelandsgt, Bergen",55,14000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=182036621
Nydelig 5-roms leilighet over 2 plan med 2 BAD! (SENTRALT),Privat,"LIEN 54, Bergen",105,22000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307963119
Nyoppusset og unik leilighet over to etasjer | Takterrasse | 4 soverom | 500 m fra bybanestopp,Privat,"WERNERSHOLMVEGEN 73 B, Paradis",105,23990,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307958799
Garasjeplass med lademulighet,Privat,"Kirkevegen 2b, Bergen",12,1400,Garasje/Parkering,,https://www.finn.no/realestate/lettings/ad.html?finnkode=307835183
"Sentral, fin og moderne leilighet - Egen inngang - Bad, kjøkken, stue og soverom i egen etasje",Privat,"Lyngbøveien 151, Laksevåg",36,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=186282029
"Leilighet i enebolig,  Sandsli",Privat,"Feråsen 37, Sandsli",67,13000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307936772
Paradis - Paradisalleén - Strøken fullt møblert 3 roms leilighet til leie.,Privat,Paradis,60,15000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=278547328
"Large apartment. Great for couple. Private, no sharing. Near Bryggen.",Privat,"Nikolaikirkeallmenningen 4, Bergen",73,12400,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=295249272
Bergen Sentrum: Flott 3-roms leilighet i hjertet av Bergen. Kort vei til alt!,Privat,"STEINKJELLERGATEN 10 A, Bergen",62,16000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=260561649
Rom i kollektiv midt i Bergen sentrum! Inkl. Bredbånd,MALLING & CO RESIDENTIAL AS,"HÅKONSGATEN 26 A, Bergen",9,6300,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307882560
Ny leilighet fra 2022 i sentrum - Ingen husleie om sommeren,Hybel.no,"Borgermester Platous Gate 7, Bergen",50,17500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307887688
"Rom i leilighet - Strøm, internett og parkering inkludert!",Privat,"Vadmyrveien 26, Loddefjord",9,7000,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=276686557
Sentral og fin leilighet ledig fra August,Privat,"Klostergaten 8, Bergen",81,23000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=106619555
Ett rom ledig i 4-roms leilighet i Rosenbergsgaten 15,Eiendomsspar AS,"ROSENBERGSGATEN 15, Bergen",65,6250,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307883287
Hybel leies ut!,Hybel.no,"Absalon Beyers Gate 37, Bergen",25,9900,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307874388
FYLLINGSDALEN – Enebolig med fire soverom i barnevennlig nabolag – Stor hage og biloppstillingsplass.,Utleiemegleren Bergen,"St. Hanshaugen 60, Fyllingsdalen",0,18000,Enebolig,4 sove,
Milepel Campus - fullt møblerte studenthybler fra kr 5.950 - 7.450,Privat,"FJØSANGERVEIEN 33 A, Bergen",15,5950,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=78748362
TREROMS - KJØPESENTER - BYBANEN -  FAST PARKERING TIL KJØRETØY- Sak 82882,Utleiemegleren Bergen,"Lonevegen 5, Nesttun",56,11500,Leilighet,2 soverom,
"Flott leilighet for 3 pers med sjøutsikt, nær NHH",Privat,Eidsvåg i Åsane,10,5990,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=270584045
Fullt møblert 3-roms leilighet med sentral beliggenhet,Privat,"FJELLGATEN 19, Bergen",60,14000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=79447595
"Flott kjellerleilighet i Mathopen -  nybygget i 2017,  oppusset 2023",Privat,"Kongsbakken 60, Mathopen",49,10500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=103974116
Moderne leilighet til leie på Kronstad,Privat,"INNDALSVEIEN 38, Bergen",68,19000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307064280
Flott kollektiv midt i sentrum - Internett via Fiber inkludert!,Privat,"Fosswinckels gate 11, Bergen",15,6700,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307817067
Lonevåg Osterøy  nyoppusset  2 roms leilighet til leie !,Privat,"Rambergsveien 65, Lonevåg",47,6000,Tomannsbolig,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=49253211
Lekker leilighet på Starefossen,Privat,"Ole Irgens vei 58, Bergen",81,18000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307791305
Ledige rom i nyoppusset  bofellesskap.  Møblert og mulighet for korttidsleie !,Privat,"Kringsjåveien 66, Laksevåg",54,6000,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=90366849
"Loftsleilighet, nyoppusset i 2016, Danmarksplass",Privat,"Rogagaten 48, Bergen",30,9500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=126421919
Stor og lys leilighet på Nordnes,Hybel.no,"Strandgaten 221, Bergen",94,25000,Leilighet,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307772069
Flott 2 roms tilleie midt på Straume,Privat,"Instamyra 11D, Straume",62,11500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=306494028
Stor sentral lys leilighet med god standard like ved bybanestopp og busstopp,Hybel.no,"Fløenbakken 6 B, Bergen",80,18500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307730469
Sentral 6 roms leilighet,Privat,"Nygårdsgaten 51, Bergen",80,25000,Leilighet,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307725630
GUTTEKOLLEKTIV VED HVL PÅ KRONSTAD/MINDE,Privat,"GRANVEIEN 3, Bergen",103,5550,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=264901372
GUTTEKOLLEKTIV VED HVL PÅ KRONSTAD/MINDE,Hybel.no,"Granveien 3, Bergen",103,5550,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=264061748
Rom til leie høstsemesteret,Privat,"Jansonsgate 22, Laksevåg",14,6000,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307699198
