name,from,address,square_metre,price,type,rooms_amount,link
"ASLAK HAGE - Innbydende 2-roms med svært god og privat beliggenhet - Stor terrasse, heis og garasje - Sentralt",Utleiemegleren Majorstuen,"Aslakveien 16 A, Oslo",48,16900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=309097271
LJAN/NORDSTAND: Koselig 3-roms rekkehusleilighet - Balkong - Attraktiv Beliggenhet,Utleiemegleren Frogner,"Furumoen 8 C, Oslo",76,20000,Rekkehus,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=309096175
FROGNER TOWNHOUSE,Privat,"Eckersberggt, Oslo",160,35000,Enebolig,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=107367053
Pen og praktisk to-roms leilighet i rolig område,Privat,"Generallunden 7, Oslo",36,14000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=309088004
RINGNES PARK: Hyggelig 1-roms m/ 6m2 balkong i 5.etg ink strøm & internett,Privat,"TOFTES GATE 6, Oslo",18,14000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=309086627
STOVNER/VESTLIG 5(6),Privat,"TOKERUDBERGET 11, Oslo",117,22000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=107388505
Leilighet på beste St.haugen,Privat,"SCHWENSENS GATE 15, Oslo",50,18500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=309080308
Parkering/tomt til bil og campignvogn til leie,Privat,"Maridalsveien 303, Oslo",36,3500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=309077711
Innendørs garasjeplass m/elbillader i Gamle Oslo (Korttid),Privat,"Schweigaards gate 63, Oslo",10,2200,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=309075353
Kortidsleie rom i leilighet for JULI OG AUGUST,Privat,"OTHILIE TONNINGS VEI 9, Oslo",15,9300,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=306576457
"MAJORSTUEN/ FAGERBORG: Delikat, klassisk og gjennomgående 4-r med vakre klassiske detaljer - 2 sov - Balkong - Ny malt",Utleiemegleren Majorstuen,"Suhms gate 6, Oslo",97,25500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=309070666
Skøyenåsen/Bryn - 2-roms hybelleilighet. Rolig boligstrøk. Ledig fra 03.09.2023.,Privat,"Fugleliveien, Oslo",30,11000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=309065412
"Grefsen- Delikat, romslig og hyggelig leilighet i første etasje av enebolig! Passer til 2 som vil dere eller par.",Utleiemegleren Frogner,"Mikael Hertzbergs vei 2 B, Oslo",65,14000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=309068066
NEDRE ULLEVÅL - Smart 1-roms - 13 kvm - Ledig 01.10.23,Heimstaden AS,"Kirkeveien (Bygg B) 166, Oslo",13,10000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=309067292
Stor og klassisk 1-roms leilighet med svært attraktiv beliggenhet på Adamstuen,Privat,"Norge, Oslo",59,19500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=116531803
parkeringsplass i sentrum ved Storo/Sandaker med elbil lader til leie,Privat,"Nordlandsgata 11, Oslo",1,1400,Garasje/Parkering,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=309047144
"Klassisk umøblert leilighet med 3,2 m under taket på Vika, rett ved slottet, Solli plass og Aker Brygge",Privat,"Huitfeldts gate 8B, Oslo",97,28000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=247163575
Nyere hybel - Alt inkludert!,Privat,"MUNKERUDÅSEN 21C, Oslo",30,12000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=115738146
"Sentral og nyoppusset hybel i rolige omgivelser på Heggeli/Smestad - Egen inngang, kort vei til buss, trikk og tbane",Privat,"Guldbergsvei 15 A, Oslo",20,15000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308935129
Stort rom til leie i ny leilighet,Privat,"Grønvoll Alle 62, Oslo",12,8600,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=309021121
Fin hybel til leie ved slottet,Privat,"HEGDEHAUGSVEIEN 17, Oslo",34,12900,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=309006896
"Totalrenovert leilighet med meget attraktiv beliggenhet! 5.soverom, og 2.bad",ZIRKO,"Schønings gate 14 A, Oslo",115,47000,Leilighet,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=309008047
"Clemenskvartalet : Romslig og delikat 2- roms med balkong og felles takterrasse | Inkl v.vann, fyring & internett.",Privat,"Rostockgata 82, Oslo",47,22000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308993079
"Garasjeplass til leie sentralt i Oslo, i innendørs anlegg",Privat,"ULLEVÅLSVEIEN 96, Oslo",12,1600,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308991192
Hus på Nordstrand med egen stor tomt,Privat,"Freidigveien 8, Oslo",102,24000,Enebolig,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308976651
Garasjeplass med lader,Privat,"Lillogata 5Q, Oslo",10,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308960374
Sentral 3-roms ved Slottsparken til korttidsleie,Privat,"Hegdehaugsveien 23, Oslo",57,40000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308625701
Rom i hyggelig kollektiv sentralt på Løkka,Privat,"Christies gate 32A, Oslo",55,8250,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308945071
Homansbyen - LEDIGE PARKERINGSPLASSER - ingen bindingstid,Bjerke Eiendom AS,"Grønnegata 6, Oslo",15,2000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308950209
OPPSAL/GODLIA: Nyoppusset og romslig 3(4)-roms med store vinduer og gulvvarme | 2. Parkeringsplasser |Ledig fra omgående,Utleiemegleren Sinsen,"Låveveien 33, Oslo",90,22000,Hybel,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308940764
Leilighet til utleie,Privat,"Harry Fetts vei 7A, Oslo",90,18500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308921470
Fullt møblert studioleilighet sentralt på St.Hanshaugen. Mot stille bakgård.,Privat,"WALDEMAR THRANES GATE 20, Oslo",20,12900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=182785762
Leilighet til leie,Privat,"Lutvannsveien 13, Oslo",20,22500,Leilighet,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=308921630
Attraktiv og fullt møblert 2-roms i rolig område på Majorstuen/ Vestkanttorget,Privat,"Ole Fladagersgate 12A, Oslo",51,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=94593708
2-(3) roms på Kringsjå,Privat,"Kringsjå, Oslo",44,17000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308905662
To ledige rom i sjarmerende leilighet med privat terrasse,Privat,"CHRISTIAN MICHELSENS GATE 1 A, Oslo",70,7750,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=266216250
2-roms til leie på Majorstua,Privat,"Neuberggata 9D, Oslo",43,19500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308769612
Soverom i sentral og lekker nyoppusset leilighet,Privat,"Kanslergata 10A, Oslo",68,8789,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=226213643
Moderne og lys leilighet til leie,Privat,"Kristian auberts vei 12, Oslo",28,10000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=178079872
"Stor, sentrumsnær 3 roms leilighet med garasje, balkong, heis og peis - ledig fra 1. september",Privat,"ULLEVÅLSVEIEN 17, Oslo",90,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=234114569
Romslig 2-roms leilighet | God planløsning | Garasjeplass m/ elbil-lader | Sørvestvendt balkong |,Privat,"EDVARD MUNCHS VEI 65, Oslo",56,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308879637
Lys og romslig 1 roms til leie på Majorstuen,Herkules Confektionsfabrikker AS,"JACOB AALLS GATE 23 B, Oslo",24,13000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308876485
"Majorstuen - P-plass utendørs, nær Bogstadveien!",Stiansen Eiendom AS,"Gjørstads gate 3, Oslo",11,1250,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308874312
Arkitekttegnet 3-roms toppleilighet med privat takterrasse (19 kvm),Privat,"Waldemar Thranes Gate 61, Oslo",73,30000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=304756384
"Stor, fin og vedlikeholdt 3 - roms leilighet i Vika - 2 etasje",HUNTER HOLDING II AS,"Huitfeldts gate 28, Oslo",81,22000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308871042
Grunerløkka: Møblert 3-roms til langtidsleie,Privat,"Rathkes gate 14B, Oslo",58,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308856479
"Helsfyr/Ensjøbyen Lyst, fresh, moderne FULLT MØBLERT, 3-roms leies ut, ledig 1/8",Privat,"Grønvoll allé 36, Oslo",62,21000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=257227916
TJUVHOLMEN : 2-roms med vestvendt balkong med utsikt mot kanalen/The Thief! MØBLERT! Inkl v.vann og varme!,Privat,"OLAV SELVAAGS PLASS 4, Oslo",46,21900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308851309
Moderne 2 -roms leilighet - delvis møblert - stor balkong og takterrasse,Privat,"Freserveien 9, Oslo",44,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=306344805
Flott 2-roms leilighet på Frogner,Privat,"Odins gate 3, Oslo",45,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308847831
Majorstuen - 3-roms leilighet med sentral beliggenhet. Parkering og felles hage.,Hybel.no,"Fridtjof Nansens Vei 28B, Oslo",86,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=304102459
"RØA - Pen 2-roms i populært og rolig område - Kun 2.min fra t-banen - Strøm, kabel-tv/internett inkludert.",Utleiemegleren Majorstuen,"Røaveien 13 A, Oslo",50,15500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308846709
Ledig rom i nyoppusset jentekollektiv på Tøyen - (ledig fra 1 August),Privat,"JENS BJELKES GATE 76 A, Oslo",10,8600,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308834087
"Borgen, 102 kvm, 3 parkeringsplasser, hage, 70m til t-bane",Privat,"Svalbardveien, Oslo",102,29999,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=308722752
Enebolig på Ullevål - høy standard og fantastisk beliggenhet,Privat,"Veslefrikkveien 3a, Oslo",250,43000,Enebolig,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=306336933
"MORTENSRUD - 4-roms med garasjeplass og terrasse. Varmtvann, oppvarming, tv/internett er inkludert. Ledig 1.8",Utleiemegleren Grønland,"Jordstjerneveien 40 M, Oslo",70,18300,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=308824856
Leilighet til utleie på Linderud,Privat,Oslo,73,22000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=264013261
Garasjeplasser med elbillader til leie,Privat,"trondheimsveien 64, Oslo",12,1800,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=290718521
Korttidsleie/Short-term rent!,Privat,"Nåkkves vei, Oslo",5,6500,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=200625223
2-roms leilighet med en solrik balkong -Nær T-bane og marka,Privat,"KRISTIAN BOGNERUDS VEI 4, Oslo",55,17000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308689600
Risløkkfaret 32 - Stort bolig - 4 soverom ledig for kollektiv,Privat,"Risløkkfaret 32, Oslo",105,8500,Rom i bofellesskap,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=308657925
SENTRUM: møblert nyoppusset toppleilighet,Privat,"OSTERHAUS' GATE 8 B, Oslo",46,22000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=304048199
Bjørvika/Clemenskvartalet :Helt ny 3-roms leilighet,Privat,"Rostockgata 78, Oslo",48,21000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308791830
Koselig og sentralt leilighet til leie på Løren,Privat,"Lørenveien 56 A, Oslo",42,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=303451973
"Stort hus, skanseveien 8.",Privat,"Skanseveien 8, Oslo",289,45000,Enebolig,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=284429013
St.Hanshaugen - Lys og romslig leilighet med tilgang til idyllisk bakgård,Privat,"Bjerregaards gate 28C, Oslo",68,21000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308753374
"BISLETT - Strøken 1-roms | Fullt Møblert | Inkl. strøm, v.vann og bredbånd",Privat,"Johannes Bruns Gate 13A, Oslo",15,12500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308744819
Torshov: Rom i sentralt studentkollektiv. Innflytt 01.august,Torshovgata 46 AS,"Vossegata 31B, Oslo",21,8900,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308742316
TORSHOV - 1 ledig rom i kollektiv - Strøm inkludert,Aaberg Eiendomsdrift AS,"VOGTS GATE 47 B, Oslo",9,8000,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=308744571
FROGNER/VESTKANTTORGET - Stor og lys 4-roms hjørneleilighet med fantastisk beliggenhet - Tre balkonger - Heis - Garasje - Peis - Ledig omgående.,Utleiemegleren Majorstuen,"Professor Dahls gate 48, Oslo",126,32000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308741026
Homansbyen - ledige MC-plasser i nytt garasjeanlegg - ingen bindingstid,Bjerke Eiendom AS,"Grønnegata 6, Oslo",8,1000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=294838885
Garasjeplass til leie,Privat,"Rubina Ranas gate, Oslo",0,2000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308055065
Hybelleilighet i enebolig Nordberg / Korsvoll,Privat,"Havnabakken 33, Oslo",35,12000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=46521013
"Niels Juels Gate - 1 roms møblert. inkl internett, mulighet for leie av P-plass",M3 Utleie AS,"NIELS JUELS GATE 26 A, Oslo",29,11500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308724304
SENTRALT v/ BISLETT / FAGERBORG: SPENNENDE 4-ROMS loftsleil. I BYVILLA - DELVIS NYOPPUSSET,Privat,"Fastingsgate 5, Oslo",73,27000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=266140930
"VOLLEBEKK - Nyere praktisk hybel med fransk balkong - ""alt"" inkludert i husleien - Nærhet til offentlig kommunikasjon",Krogsveen Boligutleie,"Midtveien 43, Oslo",18,11500,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308715892
Eksklusiv og svært påkostet Frognervilla,Annonsør,"Tidemands gate, Oslo",700,150000,Enebolig,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=290659720
Korttidsleie av fin 3-roms på Grunerløkka,Privat,Oslo,90,25800,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=302889554
Ledige garasjeplasser til leie,Dypro Eiendom AS,"KIRKEVEIEN 45, Oslo",15,2000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308698340
Garasjeplass ved Grefsen stasjon. Nærhet til Storo senter,Privat,"Hans Nordalhs gate 36, Oslo",15,1700,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=152206501
"Flott og romslig 3 roms i Pilestredet Park - 2 soverom, stor balkong. Heis. Umøblert. Felles takterrasse.",Sem & Johnsen Boligutleie,"Pilestredet Park 5, Oslo",74,23000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308697431
Korttidsleie av en fantastisk leilighet med perfekt beliggenhet (opptil 1 års leie),Privat,"Konowsgate 8A, Oslo",67,23000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=255529131
Garasjeplass med elbillader til leie på Bjølsen,Privat,"MARIDALSVEIEN 209, Oslo",12,1700,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=291960002
"Fra 31.7.23. Ny 2 Roms 6.etg med supersentral beliggenhet. Inkl fjernvarme, bredbånd og hvitevarer.",Privat,"Ensjøveien 21L, Oslo",47,19000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308668021
"Leilighet Majorstua, 2 roms",Privat,"BOGSTADVEIEN 50, Oslo",54,21000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=292260527
Hybellleilighet Skogen (Holmenkollen),Privat,"Arnulf Øverlandsvei 154, Oslo",32,9880,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=55248193
Utleiedel i helt ny enebolig,Privat,"Nordlysveien 9, Oslo",38,15000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308652750
Flott og moderne hybel på Nordstrand i rolige omgivelser,Privat,"ÅSDALSVEIEN 3, Oslo",30,13000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308651734
Leilighet til leie sentralt på Majorstuen,Privat,"Arbos gate 1B, Oslo",38,22000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=307920261
Et rom 9m2,Privat,"TOFTES GATE 17, Oslo",9,9600,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308631816
Nyoppusset leilighet på Carl Berner,Privat,"Sinsenveien 5A, Oslo",20,12000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308627190
Ledige garasjeplasser i nytt og oppvarmet bygg til leie,Privat,"Maridalsveien 221, Oslo",12,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=162530080
Tåsen/Ullevål - lys og pen 3-roms leilighet med balkong og tilhørende parkeringsplass.,Privat,"NILS BAYS VEI 76, Oslo",64,21000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=216710979
Oppvarmet garasjeplass med tilhørende lader for el-bil leies ut. Salg vurderes! Alexander Kiellands plass.,Privat,"Darres gate 10, Oslo",11,2000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=292811181
"Parkveien 8.  Korttidsleie/short term, juli  1 sov. m dobbeltseng. Inkl strøm og Internett.",Privat,"Parkveien 8, Oslo",45,17000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=105175681
Koselig 3-roms leilighet Holmen/Makrellbekken. Mulighet for langtidsleie.,Privat,"Arnebråtveien 18, Oslo",55,16000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308605835
Vollebekk. Rom til leie 4. roms leilighet med balkong.,Privat,"Martin Borrebekkensvei 26., Oslo",66,7500,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=271178492
Oslo sentrum 13m2 from August 2023,Privat,"BRUGATA 8, Oslo",13,7000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308606764
"Sentralt beliggende og lys 2-roms med fransk balkong og felles takterasse. Inkl. oppvarming/varmtvann, internett.",Privat,"Waldemar Thranes gate 72, Oslo",45,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=156917671
"UTLEID!!  Sentral og stor 4-roms i Nordal Bruns gate 10b,  0165 Oslo",Privat,"Nordal Bruns gate 10b, Oslo",76,22000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=265752710
"Bjørvika- flott og lys 3-roms leilighet med utsikt! Oppvarming, varmtvann og internett inkl. Ledig September.",Privat,"Dronning Eufemias Gate 31, Oslo",95,38500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=289166181
Rom ledig i hyggelig kollektiv på St. Hanshaugen med 2 bad,Privat,"Schwensensgate 4, Oslo",8,5700,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=45082231
"Torshov: Lyse, sentrumsnære studenthybeler.",Torshovgata 46 AS,"Vossegata 33, Oslo",12,7700,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308574458
Majorstuen - Bogstadveien - Lys og moderne 2-roms leilighet med heis og sentral beliggenhet,Privat,"Bogstadveien 53 A, Oslo",46,20000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308573344
Stor  romslig parkering  på først plan med el lader  Kirkeveien 92 til leie,Privat,"Kirkeveien 92, Oslo",15,1900,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308579315
Moderne leilighet sentralt ved Storo. 6mnd utleie.,Privat,"Nordlandsgata 11, 107, Oslo",38,19000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=295452634
FROGNER - Vakker 6-roms leilighet med stukkatur og hvitevarer,Hybel.no,"Erling Skjalgssons Gate 24, Oslo",125,37500,Leilighet,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=308569427
1/2 koselig leilighet til leie med stor hage ved Storo/Gresen,Privat,"MORELLS VEI 12 A, Oslo",45,8100,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=307136346
"Næringseiendom i Oslo ledig fra 30.06.2023
Kontor med 2 parkerings plasser
Lade mulighet",Husleie.No AS,"Tvetenveien 46, Oslo",135,22000,BUSINESSPLOT,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308314184
"86kvm leilighet, 4 soverom m/egne nøkler. Skøyenåsen,- Ca 15 minutter fra Oslo Sentrum.",Privat,"Haakon Tvetersvei 26A, Oslo",86,22000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=185732241
FROGNER- Særdeles pen 3(4) roms leilighet med attraktiv beliggenhet - Heis - Peis-med egen hybeldel,Sem & Johnsen Boligutleie,"Nobels Gate 22A, Oslo",150,36000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=308544976
Et lyst fint rom fra 1.september i moderne leilighet Torshov/Nydalen,Privat,"Sandakerveien 74, Oslo",7,7400,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=304712828
Bolig til leie på Alexander Kiellands plass/ NB visningsdatoer fulle,Privat,"Hauchsgate 6, Oslo",48,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=138398980
Pen 2 roms leilighet Nordstrand for kun 1 person,Privat,"Postdamveien 2D, Oslo",50,12000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308537132
Nyoppusset kjellerleilighet til leie,Privat,"Abildsøfaret 7c, Oslo",30,13000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308458106
"BARCODE: P-plass til leie, parkeringsplass med lading av elbil",Privat,"Dronning Eufemias gate 27, 0194, 0194 Oslo, Oslo",9,3500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=285793565
Kortidsutleie (ukes/måneds) - Nyoppusset og stilfull leilighet sentralt på St. Hanshaugen,Privat,Oslo,64,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308521193
Korttidsleie i hjertet av Grünerløkka (09 juli - 09 august.) - ukesleie og månedsleie,Privat,"Nordre gate, Oslo",57,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=308519383
"Leilighet til leie i hus! Sentralt, nært naturen og høy standard. Møblert. Ledig fra 28.august",Privat,"ANKERVEIEN 12, Oslo",43,17000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=110102023
Moderne studioleilighet på Torshov sept-juni,Privat,"Sandakerveien 41, Oslo",27,15000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=297273244
Studio leilighet på Slemdal til utleie for ryddig person. Mulighet for lavere husleie ved husarbeid og/eller barnepass.,Privat,"Tennisveien 20A, Oslo",25,11000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308513062
2-roms sokkelleilighet til leie sentralt på Bestum,Privat,"ØVRE SKOGVEI 5 H, Oslo",35,11000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=130877211
"Stylish, spaceous & quiet. Fully furnished & equipped. Everything included. Short term psbl.",Privat,"Hollendergata, Oslo",49,24000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=128852515
Lekker møblert leilighet i moderne stil i funkishus leies ut!,Privat,"Thygesons vei 32 a, Oslo",47,19000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308472390
"Medisiner-, sykepleiestudenter, 5 roms leilighet , Oslo vest",Privat,Oslo,95,21000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=308469045
Ledig rom i nyoppusset jentekollektiv ved Botanisk Hage på Tøyen (Ledig fra 1 August),Privat,"HERSLEBS GATE 47 A, Oslo",9,8250,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=308433196
"Et ledig rom i rolig, renslig jente kollektiv på Haugenstua for både korttidsleie og langtidsleie",Privat,Oslo,48,6000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=285404165
Leilighet Bygdøy 76m2,Privat,"Huk Aveny 20,0287 Oslo, Oslo",76,17500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=78097110
"(Ledig 1 august) Ledig rom i jentekollektiv på Fredensborg (lydvegger, gulv varme, lyd dører, 1000mbit fiber)",Privat,"FREDENSBORGVEIEN 27 B, Oslo",7,8200,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=308411160
Holmendammen/Slemdal: 50m2 Utleieleilighet i kjelleretasje med egen inngang og god romsløsning,Privat,Oslo,50,15000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308428858
Enebolig Bygdøy,Privat,"Christian Benneches vei 7, Oslo",200,65000,Enebolig,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=294805793
Garasje/lager/hobby verksted,Privat,"SIGRID UNDSETS VEI 3, Oslo",16,2650,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308405232
"Leilighet med 5 soverom, egnet for kollektiv eller firma",Privat,"Kirkeveien 145, Oslo",108,35000,Leilighet,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=218962870
"Grünerløkka - Flott 4-roms leilighet med takterasse, 3 soverom",Privat,"Christian Krohgs gate 39F, Oslo",72,30000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=264759742
Garasjeplass - P-plass på Tjuvholmen,Privat,"KANALEN 3, Oslo",6,4000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308356001
